time,phase,predicted_emotion,predicted_emotion_2nd,sport
1454901772.0,2,0,2,Football
1454901775.0,2,1,17,Football
1454901786.0,2,27,7,Football
1454901787.0,2,3,7,Football
1454901794.0,2,1,27,Football
1454901794.0,2,1,7,Football
1454901800.0,2,7,26,Football
1454901802.0,2,25,9,Football
1454901802.0,2,27,0,Football
1454901808.0,2,27,7,Football
1454901808.0,2,2,27,Football
1454901810.0,2,27,13,Football
1454901814.0,2,25,16,Football
1454901819.0,2,27,17,Football
1454901825.0,2,27,3,Football
1454901839.0,2,27,3,Football
1454898823.0,2,11,3,Football
1454900126.0,2,0,27,Football
1454901860.0,2,0,17,Football
1454898883.0,2,3,11,Football
1454899326.0,2,27,3,Football
1454899505.0,2,27,3,Football
1454899669.0,2,2,3,Football
1454900102.0,2,27,2,Football
1454900108.0,2,2,3,Football
1454900195.0,2,27,7,Football
1454900330.0,2,3,2,Football
1454900549.0,2,27,0,Football
1454900779.0,2,0,14,Football
1454900810.0,2,0,3,Football
1454901020.0,2,2,25,Football
1454901126.0,2,27,6,Football
1454901147.0,2,27,3,Football
1454901163.0,2,25,27,Football
1454901168.0,2,27,22,Football
1454901236.0,2,27,3,Football
1454901250.0,2,27,6,Football
1454901354.0,2,27,0,Football
1454901394.0,2,27,26,Football
1454901419.0,2,0,4,Football
1454901483.0,2,27,4,Football
1454901716.0,2,22,27,Football
1454901828.0,2,2,3,Football
1454901238.0,2,0,9,Football
1454901858.0,2,2,3,Football
1454899786.0,2,3,10,Football
1454901132.0,2,27,20,Football
1454901861.0,2,9,27,Football
1454899081.0,2,14,3,Football
1454899389.0,2,6,27,Football
1454899642.0,2,0,24,Football
1454901167.0,2,27,4,Football
1454898868.0,2,7,6,Football
1454899001.0,2,7,27,Football
1454899100.0,2,27,6,Football
1454899404.0,2,2,11,Football
1454899505.0,2,0,27,Football
1454899505.0,2,27,3,Football
1454899618.0,2,1,0,Football
1454899674.0,2,0,4,Football
1454900004.0,2,3,2,Football
1454900072.0,2,27,4,Football
1454900083.0,2,0,27,Football
1454900099.0,2,27,2,Football
1454900184.0,2,27,13,Football
1454900365.0,2,0,27,Football
1454900554.0,2,27,0,Football
1454900603.0,2,27,0,Football
1454900704.0,2,10,3,Football
1454900788.0,2,27,7,Football
1454900808.0,2,1,10,Football
1454900861.0,2,0,4,Football
1454900898.0,2,27,3,Football
1454900974.0,2,25,9,Football
1454901140.0,2,27,3,Football
1454901172.0,2,27,25,Football
1454901348.0,2,27,3,Football
1454901350.0,2,0,18,Football
1454901437.0,2,27,20,Football
1454901484.0,2,15,0,Football
1454901486.0,2,0,17,Football
1454901841.0,2,27,25,Football
1454901846.0,2,13,17,Football
1454901853.0,2,9,10,Football
1454898775.0,2,1,2,Football
1454898655.0,2,3,2,Football
1454898707.0,2,27,26,Football
1454898717.0,2,15,0,Football
1454898724.0,2,27,8,Football
1454898748.0,2,27,4,Football
1454898752.0,2,27,8,Football
1454898758.0,2,27,22,Football
1454898763.0,2,27,4,Football
1454898770.0,2,27,3,Football
1454898776.0,2,27,0,Football
1454898780.0,2,27,11,Football
1454898788.0,2,27,4,Football
1454898801.0,2,26,7,Football
1454898803.0,2,27,0,Football
1454898825.0,2,9,26,Football
1454898828.0,2,7,26,Football
1454898831.0,2,18,27,Football
1454898847.0,2,27,8,Football
1454898860.0,2,0,27,Football
1454898862.0,2,27,10,Football
1454898865.0,2,1,3,Football
1454898865.0,2,27,1,Football
1454898865.0,2,27,0,Football
1454898885.0,2,27,20,Football
1454898886.0,2,27,6,Football
1454898888.0,2,27,4,Football
1454898895.0,2,27,4,Football
1454898904.0,2,7,27,Football
1454898911.0,2,27,25,Football
1454898914.0,2,12,2,Football
1454898930.0,2,7,27,Football
1454898935.0,2,27,1,Football
1454898937.0,2,27,22,Football
1454898940.0,2,27,6,Football
1454898942.0,2,17,1,Football
1454898953.0,2,27,3,Football
1454898958.0,2,11,3,Football
1454898963.0,2,27,22,Football
1454898965.0,2,27,2,Football
1454898968.0,2,9,3,Football
1454898974.0,2,27,6,Football
1454898974.0,2,7,26,Football
1454898975.0,2,27,2,Football
1454898975.0,2,27,0,Football
1454898979.0,2,0,27,Football
1454898980.0,2,2,3,Football
1454898981.0,2,2,3,Football
1454898982.0,2,0,13,Football
1454898992.0,2,2,3,Football
1454898993.0,2,27,6,Football
1454898995.0,2,1,22,Football
1454898997.0,2,22,27,Football
1454898998.0,2,27,13,Football
1454898999.0,2,2,27,Football
1454899000.0,2,27,10,Football
1454899006.0,2,27,10,Football
1454899007.0,2,0,27,Football
1454899014.0,2,27,7,Football
1454899015.0,2,20,27,Football
1454899017.0,2,27,0,Football
1454899028.0,2,27,15,Football
1454899029.0,2,7,27,Football
1454899030.0,2,27,22,Football
1454899032.0,2,27,0,Football
1454899039.0,2,0,27,Football
1454899041.0,2,15,27,Football
1454899041.0,2,1,27,Football
1454899045.0,2,27,3,Football
1454899049.0,2,27,7,Football
1454899052.0,2,6,3,Football
1454899059.0,2,27,0,Football
1454899062.0,2,27,25,Football
1454899113.0,2,4,18,Football
1454899114.0,2,3,7,Football
1454899116.0,2,7,27,Football
1454899123.0,2,27,3,Football
1454899124.0,2,3,27,Football
1454899125.0,2,27,13,Football
1454899125.0,2,27,3,Football
1454899126.0,2,0,4,Football
1454899133.0,2,3,27,Football
1454899138.0,2,3,2,Football
1454899146.0,2,27,20,Football
1454899149.0,2,7,6,Football
1454899150.0,2,17,1,Football
1454899152.0,2,7,27,Football
1454899159.0,2,27,0,Football
1454899161.0,2,27,13,Football
1454899164.0,2,27,4,Football
1454899179.0,2,3,10,Football
1454899180.0,2,27,10,Football
1454899186.0,2,27,7,Football
1454899198.0,2,27,7,Football
1454899198.0,2,7,27,Football
1454899202.0,2,22,4,Football
1454899203.0,2,7,27,Football
1454899204.0,2,15,7,Football
1454899216.0,2,3,27,Football
1454899218.0,2,27,22,Football
1454899220.0,2,27,3,Football
1454899223.0,2,27,0,Football
1454899236.0,2,27,3,Football
1454899245.0,2,27,9,Football
1454899246.0,2,27,8,Football
1454899250.0,2,7,3,Football
1454899276.0,2,9,27,Football
1454899281.0,2,6,27,Football
1454899281.0,2,13,27,Football
1454899290.0,2,2,3,Football
1454899311.0,2,27,3,Football
1454899311.0,2,27,0,Football
1454899321.0,2,27,3,Football
1454899328.0,2,27,3,Football
1454899331.0,2,26,27,Football
1454899346.0,2,1,11,Football
1454899371.0,2,27,4,Football
1454899372.0,2,27,6,Football
1454899372.0,2,7,3,Football
1454899374.0,2,27,0,Football
1454899375.0,2,27,0,Football
1454899375.0,2,17,13,Football
1454899376.0,2,0,4,Football
1454899377.0,2,27,4,Football
1454899383.0,2,3,9,Football
1454899387.0,2,23,17,Football
1454899388.0,2,27,7,Football
1454899389.0,2,27,9,Football
1454899390.0,2,0,13,Football
1454899394.0,2,27,3,Football
1454899407.0,2,27,22,Football
1454899410.0,2,27,22,Football
1454899412.0,2,27,4,Football
1454899417.0,2,27,9,Football
1454899423.0,2,27,20,Football
1454899425.0,2,0,1,Football
1454899427.0,2,27,13,Football
1454899429.0,2,27,3,Football
1454899430.0,2,27,21,Football
1454899436.0,2,27,14,Football
1454899450.0,2,11,2,Football
1454899453.0,2,0,27,Football
1454899457.0,2,27,10,Football
1454899465.0,2,2,3,Football
1454899467.0,2,3,10,Football
1454899472.0,2,0,4,Football
1454899476.0,2,4,27,Football
1454899476.0,2,11,27,Football
1454899476.0,2,2,3,Football
1454899478.0,2,14,27,Football
1454899480.0,2,27,0,Football
1454899480.0,2,2,3,Football
1454899483.0,2,27,7,Football
1454899486.0,2,5,3,Football
1454899487.0,2,3,27,Football
1454899497.0,2,13,27,Football
1454899498.0,2,2,11,Football
1454899503.0,2,27,3,Football
1454899504.0,2,27,4,Football
1454899509.0,2,1,27,Football
1454899518.0,2,7,26,Football
1454899519.0,2,27,13,Football
1454899522.0,2,18,17,Football
1454899522.0,2,9,10,Football
1454899523.0,2,27,3,Football
1454899526.0,2,27,26,Football
1454899526.0,2,5,27,Football
1454899527.0,2,27,4,Football
1454899529.0,2,27,4,Football
1454899538.0,2,26,27,Football
1454899542.0,2,27,10,Football
1454899555.0,2,27,0,Football
1454899570.0,2,2,3,Football
1454899575.0,2,27,8,Football
1454899578.0,2,27,3,Football
1454899586.0,2,7,27,Football
1454899588.0,2,27,3,Football
1454899595.0,2,27,3,Football
1454899604.0,2,0,27,Football
1454899608.0,2,27,26,Football
1454899612.0,2,7,6,Football
1454899631.0,2,1,27,Football
1454899634.0,2,27,3,Football
1454899641.0,2,0,4,Football
1454899641.0,2,0,27,Football
1454899643.0,2,4,23,Football
1454899647.0,2,27,7,Football
1454899648.0,2,1,27,Football
1454899649.0,2,27,4,Football
1454899654.0,2,27,4,Football
1454899654.0,2,27,3,Football
1454899656.0,2,1,27,Football
1454899658.0,2,27,2,Football
1454899665.0,2,1,27,Football
1454899675.0,2,2,10,Football
1454899678.0,2,27,0,Football
1454899678.0,2,0,4,Football
1454899681.0,2,27,3,Football
1454899682.0,2,27,22,Football
1454899684.0,2,1,27,Football
1454899688.0,2,27,2,Football
1454899691.0,2,4,23,Football
1454899696.0,2,7,27,Football
1454899704.0,2,27,22,Football
1454899711.0,2,3,27,Football
1454899717.0,2,27,3,Football
1454899725.0,2,0,21,Football
1454899726.0,2,17,0,Football
1454899729.0,2,27,22,Football
1454899732.0,2,13,26,Football
1454899733.0,2,26,27,Football
1454899733.0,2,27,13,Football
1454899733.0,2,27,13,Football
1454899734.0,2,27,26,Football
1454899735.0,2,12,22,Football
1454899735.0,2,27,1,Football
1454899735.0,2,25,9,Football
1454899737.0,2,27,7,Football
1454899738.0,2,27,17,Football
1454899739.0,2,27,22,Football
1454899741.0,2,27,20,Football
1454899745.0,2,2,26,Football
1454899745.0,2,20,27,Football
1454899746.0,2,2,0,Football
1454899747.0,2,27,0,Football
1454899748.0,2,27,26,Football
1454899748.0,2,13,27,Football
1454899749.0,2,27,3,Football
1454899754.0,2,27,13,Football
1454899756.0,2,27,4,Football
1454899772.0,2,13,1,Football
1454899773.0,2,7,27,Football
1454899778.0,2,1,13,Football
1454899785.0,2,27,12,Football
1454899787.0,2,27,7,Football
1454899788.0,2,27,0,Football
1454899790.0,2,2,3,Football
1454899793.0,2,2,11,Football
1454899793.0,2,2,27,Football
1454899794.0,2,27,7,Football
1454899796.0,2,7,6,Football
1454899797.0,2,11,3,Football
1454899798.0,2,27,20,Football
1454899803.0,2,27,0,Football
1454899810.0,2,27,3,Football
1454899810.0,2,27,10,Football
1454899811.0,2,7,27,Football
1454899824.0,2,7,6,Football
1454899832.0,2,27,6,Football
1454899842.0,2,7,6,Football
1454899846.0,2,3,27,Football
1454899846.0,2,27,26,Football
1454899852.0,2,27,1,Football
1454899856.0,2,27,4,Football
1454899862.0,2,3,2,Football
1454899878.0,2,2,26,Football
1454899879.0,2,9,27,Football
1454899882.0,2,27,3,Football
1454899888.0,2,1,27,Football
1454899917.0,2,13,27,Football
1454899919.0,2,3,2,Football
1454899920.0,2,3,10,Football
1454899922.0,2,27,10,Football
1454899929.0,2,27,6,Football
1454899930.0,2,27,10,Football
1454899931.0,2,27,4,Football
1454899939.0,2,27,20,Football
1454899950.0,2,27,7,Football
1454899952.0,2,3,7,Football
1454887052.0,2,27,9,Football
1454889535.0,2,3,27,Football
1454889952.0,2,27,10,Football
1454888881.0,2,27,22,Football
1454889993.0,2,4,27,Football
1454886777.0,2,27,9,Football
1454886836.0,2,1,0,Football
1454889494.0,2,27,13,Football
1454889888.0,2,27,22,Football
1454889455.0,2,7,27,Football
1454886792.0,2,27,2,Football
1454888937.0,2,27,22,Football
1454889904.0,2,27,7,Football
1454886932.0,2,27,15,Football
1454887315.0,2,27,7,Football
1454889494.0,2,27,0,Football
1454886917.0,2,7,2,Football
1454889855.0,2,27,0,Football
1454886622.0,2,3,2,Football
1454889952.0,2,10,6,Football
1454887967.0,2,1,27,Football
1454886464.0,2,27,3,Football
1454886849.0,2,1,18,Football
1454887786.0,2,27,4,Football
1454889076.0,2,27,15,Football
1454887234.0,2,17,1,Football
1454889534.0,2,26,3,Football
1454887964.0,2,25,2,Football
1454889483.0,2,27,3,Football
1454889746.0,2,27,6,Football
1454887670.0,2,27,3,Football
1454888905.0,2,27,0,Football
1454888151.0,2,0,27,Football
1454889938.0,2,24,25,Football
1454889430.0,2,27,22,Football
1454887056.0,2,8,0,Football
1454888101.0,2,27,20,Football
1454887965.0,2,7,6,Football
1454890434.0,2,3,27,Football
1454889454.0,2,7,6,Football
1454889886.0,2,27,3,Football
1454887870.0,2,27,15,Football
1454886621.0,2,25,9,Football
1454886839.0,2,27,1,Football
1454890165.0,2,27,3,Football
1454888896.0,2,1,27,Football
1454889417.0,2,3,2,Football
1454886034.0,2,2,3,Football
1454891096.0,2,26,27,Football
1454887928.0,2,27,0,Football
1454889888.0,2,1,0,Football
1454890584.0,2,2,3,Football
1454887817.0,2,0,27,Football
1454887621.0,2,27,7,Football
1454887829.0,2,27,9,Football
1454886925.0,2,2,1,Football
1454887055.0,2,27,4,Football
1454888186.0,2,22,27,Football
1454890718.0,2,27,4,Football
1454891101.0,2,7,6,Football
1454887782.0,2,0,4,Football
1454889518.0,2,2,13,Football
1454888186.0,2,27,3,Football
1454887929.0,2,7,3,Football
1454888482.0,2,27,22,Football
1454886794.0,2,27,3,Football
1454889653.0,2,0,2,Football
1454886493.0,2,2,3,Football
1454891103.0,2,27,6,Football
1454887638.0,2,27,13,Football
1454888880.0,2,27,10,Football
1454889080.0,2,27,3,Football
1454889652.0,2,5,4,Football
1454889873.0,2,27,6,Football
1454890362.0,2,27,0,Football
1454891098.0,2,27,7,Football
1454889886.0,2,26,13,Football
1454891103.0,2,0,4,Football
1454889094.0,2,27,3,Football
1454889366.0,2,1,4,Football
1454889487.0,2,27,22,Football
1454890891.0,2,27,11,Football
1454891046.0,2,27,4,Football
1454889815.0,2,0,13,Football
1454887892.0,2,2,26,Football
1454888451.0,2,27,3,Football
1454888503.0,2,2,3,Football
1454889938.0,2,27,4,Football
1454890584.0,2,3,10,Football
1454888340.0,2,22,12,Football
1454889007.0,2,20,26,Football
1454890719.0,2,1,3,Football
1454886156.0,2,27,2,Football
1454889653.0,2,0,27,Football
1454889018.0,2,27,8,Football
1454889026.0,2,9,10,Football
1454889887.0,2,27,3,Football
1454889557.0,2,2,3,Football
1454889980.0,2,3,9,Football
1454888272.0,2,27,4,Football
1454889938.0,2,10,27,Football
1454891093.0,2,27,20,Football
1454889081.0,2,27,1,Football
1454891099.0,2,27,0,Football
1454888072.0,2,27,4,Football
1454888075.0,2,27,10,Football
1454889518.0,2,11,2,Football
1454886073.0,2,27,3,Football
1454887868.0,2,27,6,Football
1454888891.0,2,3,9,Football
1454889461.0,2,27,22,Football
1454891075.0,2,27,1,Football
1454891093.0,2,3,27,Football
1454887806.0,2,7,6,Football
1454886435.0,2,0,13,Football
1454887998.0,2,27,7,Football
1454888911.0,2,27,1,Football
1454889037.0,2,27,10,Football
1454889247.0,2,1,0,Football
1454889561.0,2,27,13,Football
1454889857.0,2,27,3,Football
1454889864.0,2,14,10,Football
1454890101.0,2,18,0,Football
1454890107.0,2,7,6,Football
1454891093.0,2,27,4,Football
1454887596.0,2,27,4,Football
1454886803.0,2,3,2,Football
1454888602.0,2,27,3,Football
1454888685.0,2,27,9,Football
1454888911.0,2,0,4,Football
1454888979.0,2,27,26,Football
1454889076.0,2,27,4,Football
1454889451.0,2,27,22,Football
1454889763.0,2,13,27,Football
1454889825.0,2,2,3,Football
1454889966.0,2,27,2,Football
1454890011.0,2,10,9,Football
1454890110.0,2,27,3,Football
1454891091.0,2,27,3,Football
1454891097.0,2,27,3,Football
1454886680.0,2,27,7,Football
1454887304.0,2,27,3,Football
1454891102.0,2,27,17,Football
1454889079.0,2,27,3,Football
1454889430.0,2,18,17,Football
1454889912.0,2,27,4,Football
1454890107.0,2,26,3,Football
1454886446.0,2,27,0,Football
1454888456.0,2,0,22,Football
1454889755.0,2,4,0,Football
1454889890.0,2,0,17,Football
1454889919.0,2,27,0,Football
1454890128.0,2,9,22,Football
1454890130.0,2,27,4,Football
1454890144.0,2,0,27,Football
1454890370.0,2,2,3,Football
1454890434.0,2,2,3,Football
1454890666.0,2,3,9,Football
1454891087.0,2,27,20,Football
1454891088.0,2,27,4,Football
1454887788.0,2,0,13,Football
1454886202.0,2,27,2,Football
1454889063.0,2,27,4,Football
1454890109.0,2,7,26,Football
1454890124.0,2,27,22,Football
1454890683.0,2,27,7,Football
1454886662.0,2,27,8,Football
1454888207.0,2,27,3,Football
1454888716.0,2,27,7,Football
1454889093.0,2,7,11,Football
1454889105.0,2,1,17,Football
1454889495.0,2,27,7,Football
1454889812.0,2,2,27,Football
1454889880.0,2,27,0,Football
1454890143.0,2,4,27,Football
1454890361.0,2,3,2,Football
1454890694.0,2,18,26,Football
1454890709.0,2,27,4,Football
1454890718.0,2,5,25,Football
1454890719.0,2,22,10,Football
1454890892.0,2,26,0,Football
1454889873.0,2,27,10,Football
1454890239.0,2,27,7,Football
1454889874.0,2,2,27,Football
1454887815.0,2,18,17,Football
1454888185.0,2,26,3,Football
1454889069.0,2,20,8,Football
1454889371.0,2,1,2,Football
1454889762.0,2,6,4,Football
1454889787.0,2,27,3,Football
1454889839.0,2,2,27,Football
1454889959.0,2,1,27,Football
1454889961.0,2,2,27,Football
1454890009.0,2,3,10,Football
1454890011.0,2,27,4,Football
1454890139.0,2,9,22,Football
1454890407.0,2,3,27,Football
1454890425.0,2,4,27,Football
1454890434.0,2,1,27,Football
1454890483.0,2,10,27,Football
1454890585.0,2,27,20,Football
1454888273.0,2,27,20,Football
1454887546.0,2,27,3,Football
1454890524.0,2,2,27,Football
1454888033.0,2,0,13,Football
1454890078.0,2,3,22,Football
1454886617.0,2,7,27,Football
1454887782.0,2,27,4,Football
1454888272.0,2,13,27,Football
1454889054.0,2,1,17,Football
1454889074.0,2,27,3,Football
1454889076.0,2,3,7,Football
1454889278.0,2,9,27,Football
1454889353.0,2,2,3,Football
1454889487.0,2,2,10,Football
1454889864.0,2,27,0,Football
1454889924.0,2,27,10,Football
1454889952.0,2,27,13,Football
1454889954.0,2,2,3,Football
1454889975.0,2,27,4,Football
1454889980.0,2,27,9,Football
1454889990.0,2,27,10,Football
1454889991.0,2,27,3,Football
1454890004.0,2,1,0,Football
1454890010.0,2,1,6,Football
1454890109.0,2,27,3,Football
1454890130.0,2,27,4,Football
1454890139.0,2,27,15,Football
1454890157.0,2,6,7,Football
1454890285.0,2,3,2,Football
1454890346.0,2,10,0,Football
1454890387.0,2,0,27,Football
1454890434.0,2,27,4,Football
1454890434.0,2,2,3,Football
1454890581.0,2,27,3,Football
1454890603.0,2,25,2,Football
1454890683.0,2,9,27,Football
1454890695.0,2,27,22,Football
1454890736.0,2,3,10,Football
1454890739.0,2,27,7,Football
1454890744.0,2,10,3,Football
1454891080.0,2,8,20,Football
1454891089.0,2,27,0,Football
1454887595.0,2,27,1,Football
1454890010.0,2,2,27,Football
1454890011.0,2,27,3,Football
1454890466.0,2,27,4,Football
1454891099.0,2,0,4,Football
1454888920.0,2,27,3,Football
1454889288.0,2,27,3,Football
1454890009.0,2,4,27,Football
1454891096.0,2,9,10,Football
1454886952.0,2,27,7,Football
1454887885.0,2,27,0,Football
1454888057.0,2,0,17,Football
1454888630.0,2,0,27,Football
1454888761.0,2,0,4,Football
1454889057.0,2,13,0,Football
1454889059.0,2,1,27,Football
1454889059.0,2,7,26,Football
1454889069.0,2,2,3,Football
1454889094.0,2,3,9,Football
1454889096.0,2,25,27,Football
1454889159.0,2,0,27,Football
1454889181.0,2,3,27,Football
1454889271.0,2,27,7,Football
1454889284.0,2,27,22,Football
1454889393.0,2,2,3,Football
1454889397.0,2,27,0,Football
1454889418.0,2,2,8,Football
1454889420.0,2,2,6,Football
1454889429.0,2,7,27,Football
1454889448.0,2,6,7,Football
1454889448.0,2,3,2,Football
1454889537.0,2,27,0,Football
1454889604.0,2,2,27,Football
1454889675.0,2,27,7,Football
1454889822.0,2,2,3,Football
1454889831.0,2,2,11,Football
1454889837.0,2,27,20,Football
1454889865.0,2,27,0,Football
1454889903.0,2,6,26,Football
1454889910.0,2,27,7,Football
1454889919.0,2,1,0,Football
1454889941.0,2,2,3,Football
1454889965.0,2,4,20,Football
1454889969.0,2,27,22,Football
1454890003.0,2,2,3,Football
1454890003.0,2,10,27,Football
1454890006.0,2,2,11,Football
1454890009.0,2,3,2,Football
1454890011.0,2,5,0,Football
1454890012.0,2,7,6,Football
1454890019.0,2,27,3,Football
1454890027.0,2,14,11,Football
1454890031.0,2,0,27,Football
1454890033.0,2,13,0,Football
1454890078.0,2,9,3,Football
1454890082.0,2,27,3,Football
1454890082.0,2,2,11,Football
1454890094.0,2,0,27,Football
1454890104.0,2,26,0,Football
1454890145.0,2,2,3,Football
1454890155.0,2,14,19,Football
1454890159.0,2,3,27,Football
1454890256.0,2,27,7,Football
1454890271.0,2,22,20,Football
1454890290.0,2,27,22,Football
1454890434.0,2,1,27,Football
1454890439.0,2,15,3,Football
1454890440.0,2,1,2,Football
1454890456.0,2,7,27,Football
1454890457.0,2,27,0,Football
1454890464.0,2,27,13,Football
1454890476.0,2,1,27,Football
1454890487.0,2,2,3,Football
1454890563.0,2,27,3,Football
1454890582.0,2,7,6,Football
1454890657.0,2,27,1,Football
1454890700.0,2,3,10,Football
1454891068.0,2,27,22,Football
1454891091.0,2,2,3,Football
