time,phase,predicted_emotion,predicted_emotion_2nd,sport,category
1527364550,1,1,17,Soccer,3N
1527364550,1,27,2,Soccer,3N
1527364551,1,27,10,Soccer,3N
1527364555,1,27,13,Soccer,3N
1527364558,1,1,26,Soccer,3N
1527364560,1,27,10,Soccer,3N
1527364560,1,17,27,Soccer,3N
1527364563,1,20,27,Soccer,3N
1527364563,1,2,3,Soccer,3N
1527364563,1,1,2,Soccer,3N
1527364565,1,3,9,Soccer,3N
1527364572,1,27,3,Soccer,3N
1527364576,1,2,3,Soccer,3N
1527364580,1,27,22,Soccer,3N
1527364581,1,2,11,Soccer,3N
1527364581,1,2,27,Soccer,3U
1527364583,1,1,17,Soccer,3N
1527364583,1,6,7,Soccer,3N
1527364586,1,1,17,Soccer,3N
1527364590,1,1,7,Soccer,3N
1527364593,1,1,17,Soccer,3N
1527364594,1,27,1,Soccer,3F
1527364594,1,27,4,Soccer,3N
1527364594,1,1,2,Soccer,3N
1527364601,1,27,2,Soccer,3N
1527364603,1,26,13,Soccer,3N
1527364605,1,27,26,Soccer,3N
1527364605,1,27,3,Soccer,3N
1527364606,1,1,4,Soccer,3N
1527364608,1,2,27,Soccer,3U
1527364609,1,1,2,Soccer,3N
1527364611,1,3,27,Soccer,3N
1527364615,1,2,27,Soccer,3N
1527364619,1,1,27,Soccer,3N
1527364621,1,27,13,Soccer,3N
1527364622,1,1,7,Soccer,3N
1527364623,1,1,17,Soccer,3N
1527364624,1,6,27,Soccer,3N
1527364625,1,27,3,Soccer,3N
1527364625,1,1,3,Soccer,3N
1527364626,1,2,27,Soccer,3N
1527364626,1,27,4,Soccer,3N
1527364627,1,27,6,Soccer,3N
1527364630,1,3,27,Soccer,3N
1527364630,1,1,17,Soccer,3N
1527364634,1,1,27,Soccer,3N
1527364634,1,27,4,Soccer,3N
1527364634,1,0,18,Soccer,3N
1527364635,1,1,27,Soccer,3N
1527364639,1,1,17,Soccer,3N
1527364639,1,1,17,Soccer,3N
1527364640,1,27,4,Soccer,3N
1527364643,1,3,2,Soccer,3N
1527364646,1,1,27,Soccer,3N
1527364650,1,1,3,Soccer,3N
1527364653,1,1,17,Soccer,3N
1527364656,1,3,0,Soccer,3N
1527364656,1,20,27,Soccer,3N
1527364659,1,3,9,Soccer,3N
1527364660,1,27,2,Soccer,3N
1527364662,1,27,22,Soccer,3N
1527364664,1,27,10,Soccer,3N
1527364666,1,27,0,Soccer,3N
1527364666,1,7,27,Soccer,3N
1527364667,1,2,27,Soccer,3N
1527364667,1,0,27,Soccer,3N
1527364667,1,27,13,Soccer,3N
1527364667,1,27,3,Soccer,3N
1527364670,1,27,4,Soccer,3N
1527364670,1,2,3,Soccer,3N
1527364674,1,25,5,Soccer,3N
1527364681,1,27,7,Soccer,3N
1527364694,1,2,3,Soccer,3N
1527364694,1,2,27,Soccer,3N
1527364697,1,27,4,Soccer,3N
1527364700,1,1,17,Soccer,3N
1527364701,1,3,0,Soccer,3N
1527364705,1,27,3,Soccer,3U
1527364716,1,27,4,Soccer,3N
1527364719,1,17,13,Soccer,3N
1527364722,1,26,27,Soccer,3N
1527364730,1,26,27,Soccer,3N
1527364730,1,4,0,Soccer,3N
1527364732,1,27,2,Soccer,3N
1527364735,1,25,24,Soccer,3N
1527364738,1,27,15,Soccer,3N
1527364749,1,1,20,Soccer,3N
1527364749,1,27,7,Soccer,3N
1527364751,1,2,3,Soccer,3N
1527364753,1,27,25,Soccer,3N
1527364757,1,27,16,Soccer,3N
1527364763,1,27,3,Soccer,3N
1527364765,1,27,22,Soccer,3N
1527364774,1,27,7,Soccer,3N
1527364805,1,26,27,Soccer,3U
1527364806,1,27,4,Soccer,3N
1527364812,1,27,0,Soccer,3N
1527364814,1,4,0,Soccer,3N
1527364815,1,27,4,Soccer,3N
1527364818,1,3,2,Soccer,3N
1527364822,1,2,27,Soccer,3N
1527364823,1,1,2,Soccer,3N
1527364824,1,27,0,Soccer,3N
1527364824,1,27,3,Soccer,3N
1527364826,1,27,0,Soccer,3N
1527364830,1,2,27,Soccer,3N
1527364844,1,2,27,Soccer,3N
1527364845,1,26,13,Soccer,3N
1527364847,1,26,13,Soccer,3N
1527364848,1,27,13,Soccer,3N
1527364850,1,3,17,Soccer,3N
1527364850,1,2,1,Soccer,3N
1527364853,1,26,13,Soccer,3U
1527364854,1,2,27,Soccer,3N
1527364854,1,4,27,Soccer,3N
1527364863,1,27,1,Soccer,3N
1527364864,1,2,3,Soccer,3N
1527364864,1,3,27,Soccer,3N
1527364868,1,2,3,Soccer,3N
1527364877,1,15,2,Soccer,3N
1527364879,1,27,0,Soccer,3N
1527364891,1,27,3,Soccer,3N
1527364899,1,2,27,Soccer,3N
1527364903,1,2,27,Soccer,3U
1527364908,1,0,27,Soccer,3N
1527364915,1,27,0,Soccer,3N
1527364919,1,2,27,Soccer,3N
1527364927,1,27,14,Soccer,3N
1527364940,1,0,27,Soccer,3F
1527364944,1,27,3,Soccer,3N
1527364947,1,27,10,Soccer,3N
1527364947,1,27,8,Soccer,3N
1527364951,1,0,13,Soccer,3N
1527364952,1,27,13,Soccer,3N
1527364963,1,27,2,Soccer,3N
1527364965,1,27,4,Soccer,3N
1527364972,1,3,11,Soccer,3N
1527364980,1,0,20,Soccer,3N
1527365000,1,5,27,Soccer,3U
1527365006,1,27,8,Soccer,3N
1527365023,1,27,9,Soccer,3N
1527365024,1,27,4,Soccer,3N
1527365056,1,27,22,Soccer,3N
1527365069,1,18,0,Soccer,3N
1527365078,1,3,27,Soccer,3N
1527365101,1,27,4,Soccer,3N
1527365103,1,1,10,Soccer,3U
1527365109,1,27,7,Soccer,3N
1527365124,1,27,4,Soccer,3N
1527365129,1,27,10,Soccer,3N
1527365133,1,0,4,Soccer,3N
1527365141,1,27,4,Soccer,3N
1527365148,1,10,27,Soccer,3N
1527365161,1,2,0,Soccer,3N
1527365163,1,2,27,Soccer,3N
1527365165,1,27,3,Soccer,3N
1527365165,1,27,23,Soccer,3N
1527365174,1,9,26,Soccer,3U
1527365194,1,27,4,Soccer,3F
1527365199,1,0,22,Soccer,3N
1527365199,1,18,10,Soccer,3N
1527365201,1,3,9,Soccer,3N
1527365203,1,7,27,Soccer,3N
1527365204,1,27,2,Soccer,3N
1527365214,1,27,2,Soccer,3N
1527365233,1,27,17,Soccer,3N
1527365240,1,10,7,Soccer,3N
1527365251,1,7,6,Soccer,3N
1527365278,1,27,15,Soccer,3N
1527365298,1,26,9,Soccer,3N
1527365305,1,27,3,Soccer,3N
1527365308,1,27,7,Soccer,3N
1527365309,1,27,3,Soccer,3N
1527365310,1,0,27,Soccer,3N
1527365310,1,2,26,Soccer,3N
1527365312,1,27,13,Soccer,3N
1527365315,1,0,27,Soccer,3N
1527365317,1,2,27,Soccer,3N
1527365317,1,0,13,Soccer,3N
1527365318,1,0,27,Soccer,3N
1527365318,1,2,27,Soccer,3N
1527365319,1,27,4,Soccer,3N
1527365320,1,27,2,Soccer,3N
1527365326,1,0,13,Soccer,3N
1527365329,1,13,27,Soccer,3N
1527365329,1,27,2,Soccer,3N
1527365330,1,2,27,Soccer,3F
1527365331,1,27,4,Soccer,3N
1527365331,1,27,20,Soccer,3N
1527365331,1,2,26,Soccer,3N
1527365332,1,26,2,Soccer,3N
1527365333,1,0,27,Soccer,3N
1527365333,1,26,13,Soccer,3N
1527365335,1,0,4,Soccer,3N
1527365338,1,27,7,Soccer,3N
1527365342,1,27,4,Soccer,3N
1527365343,1,27,4,Soccer,3N
1527365344,1,27,3,Soccer,3N
1527365348,1,26,7,Soccer,3N
1527365348,1,0,27,Soccer,3N
1527365350,1,4,27,Soccer,3N
1527365350,1,0,4,Soccer,3N
1527365351,1,27,2,Soccer,3N
1527365351,1,0,13,Soccer,3N
1527365353,1,2,26,Soccer,3N
1527365354,1,7,6,Soccer,3N
1527365356,1,2,3,Soccer,3N
1527365356,1,0,26,Soccer,3N
1527365357,1,27,13,Soccer,3N
1527365361,1,2,3,Soccer,3N
1527365364,1,27,4,Soccer,3N
1527365365,1,4,22,Soccer,3N
1527365373,1,1,27,Soccer,3N
1527365374,1,27,2,Soccer,3N
1527365375,1,0,27,Soccer,3N
1527365377,1,0,13,Soccer,3N
1527365378,1,27,22,Soccer,3N
1527365381,1,26,0,Soccer,3N
1527365382,1,27,2,Soccer,3N
1527365384,1,0,4,Soccer,3N
1527365388,1,3,27,Soccer,3N
1527365388,1,27,7,Soccer,3N
1527365388,1,27,22,Soccer,3N
1527365388,1,0,27,Soccer,3N
1527365389,1,0,4,Soccer,3N
1527365391,1,2,27,Soccer,3N
1527365392,1,4,3,Soccer,3N
1527365392,1,0,26,Soccer,3N
1527365397,1,26,0,Soccer,3N
1527365397,1,27,7,Soccer,3N
1527365400,1,1,7,Soccer,3N
1527365402,1,2,27,Soccer,3N
1527365404,1,0,4,Soccer,3N
1527365404,1,7,13,Soccer,3N
1527365406,1,4,27,Soccer,3N
1527365408,1,2,26,Soccer,3N
1527365410,1,4,0,Soccer,3U
1527365411,1,27,7,Soccer,3N
1527365413,1,11,14,Soccer,3N
1527365414,1,27,4,Soccer,3N
1527365415,1,22,4,Soccer,3N
1527365416,1,13,0,Soccer,3N
1527365416,1,2,27,Soccer,3N
1527365416,1,10,3,Soccer,3N
1527365416,1,27,4,Soccer,3F
1527365417,1,27,3,Soccer,3N
1527365422,1,1,27,Soccer,3N
1527365422,1,27,3,Soccer,3N
1527365423,1,27,0,Soccer,3N
1527365424,1,1,11,Soccer,3N
1527365436,1,2,0,Soccer,3N
1527365441,1,27,4,Soccer,3N
1527365448,1,27,22,Soccer,3N
1527365448,1,0,27,Soccer,3N
1527365448,1,26,13,Soccer,3N
1527365450,1,26,27,Soccer,3N
1527365451,1,27,0,Soccer,3N
1527365452,1,26,0,Soccer,3N
1527365454,1,3,27,Soccer,3N
1527365456,1,18,2,Soccer,3N
1527365462,1,1,27,Soccer,3N
1527365470,1,27,9,Soccer,3N
1527365473,1,27,0,Soccer,3N
1527365485,1,27,4,Soccer,3F
1527365487,1,27,2,Soccer,3N
1527365516,1,27,6,Soccer,3N
1527365540,1,27,0,Soccer,3N
1527365585,1,27,22,Soccer,3N
1527365593,1,9,3,Soccer,3N
1527365601,1,27,7,Soccer,3N
1527365604,1,27,2,Soccer,3N
1527365618,1,0,13,Soccer,3N
1527365633,1,10,27,Soccer,3N
1527365646,1,0,27,Soccer,3N
1527365650,1,27,4,Soccer,3N
1527365654,1,2,3,Soccer,3N
1527365660,1,27,22,Soccer,3N
1527365682,1,27,3,Soccer,3N
1527365711,1,27,2,Soccer,3U
1527365719,1,2,27,Soccer,3N
1527365744,1,20,27,Soccer,3N
1527365758,1,26,13,Soccer,3N
1527365775,1,20,27,Soccer,3N
1527365791,1,27,4,Soccer,3N
1527365793,1,0,27,Soccer,3N
1527365804,1,9,27,Soccer,3N
1527365829,1,27,25,Soccer,3N
1527365829,1,7,6,Soccer,3N
1527365834,1,0,4,Soccer,3N
1527365836,1,27,0,Soccer,3N
1527365837,1,27,3,Soccer,3N
1527365840,1,0,27,Soccer,3U
1527365843,1,27,3,Soccer,3N
1527365857,1,27,7,Soccer,3N
1527365858,1,5,27,Soccer,3N
1527365877,1,2,27,Soccer,3N
1527365881,1,27,4,Soccer,3N
1527365908,1,10,27,Soccer,3U
1527365920,1,27,3,Soccer,3N
1527365925,1,10,27,Soccer,3N
1527365930,1,0,27,Soccer,3N
1527365931,1,27,22,Soccer,3N
1527365932,1,2,26,Soccer,3N
1527365934,1,2,3,Soccer,3N
1527365948,1,0,4,Soccer,3N
1527365951,1,7,6,Soccer,3N
1527365954,1,27,0,Soccer,3N
1527365969,1,18,0,Soccer,3N
1527365974,1,0,27,Soccer,3N
1527365975,1,26,20,Soccer,3N
1527365990,1,11,14,Soccer,3N
1527365990,1,0,4,Soccer,3N
1527365995,1,27,7,Soccer,3U
1527365999,1,26,22,Soccer,3N
1527366000,1,24,22,Soccer,3N
1527366007,1,13,26,Soccer,3N
1527366013,1,27,7,Soccer,3N
1527366027,1,3,26,Soccer,3N
1527366068,1,27,22,Soccer,3N
1527366077,1,20,3,Soccer,3N
1527366104,1,27,4,Soccer,3N
1527366127,1,27,10,Soccer,3N
1527366139,1,20,4,Soccer,3N
1527366151,1,27,3,Soccer,3N
1527366154,1,6,3,Soccer,3N
1527366155,1,0,4,Soccer,3N
1527366178,1,27,10,Soccer,3N
1527366203,1,27,0,Soccer,3U
1617742353,3,27,7,Soccer,3N
1617742368,3,27,0,Soccer,3N
1617742433,3,0,27,Soccer,3N
1617742425,3,27,3,Soccer,3U
1617742385,3,0,4,Soccer,3F
1617742468,3,1,0,Soccer,3N
1617742504,3,3,2,Soccer,3U
1617742374,3,22,26,Soccer,3N
1617742438,3,27,5,Soccer,3F
1617742483,3,2,3,Soccer,3N
1617742392,3,27,4,Soccer,3N
1617742592,3,0,21,Soccer,3F
1617742488,3,27,4,Soccer,3N
1617742406,3,27,0,Soccer,3N
1617742453,3,10,9,Soccer,3N
1617742628,3,0,4,Soccer,3N
1617742923,3,27,3,Soccer,3F
1617742455,3,3,9,Soccer,3N
1617742507,3,0,21,Soccer,3N
1617743132,3,20,8,Soccer,3F
1617742389,3,0,4,Soccer,3F
1617742749,3,0,27,Soccer,3N
1617742994,3,27,4,Soccer,3N
1617742526,3,0,4,Soccer,3F
1617742421,3,0,17,Soccer,3N
1617742685,3,1,27,Soccer,3N
1617742376,3,3,27,Soccer,3N
1617742371,3,25,27,Soccer,3F
1617742434,3,3,27,Soccer,3N
1617742406,3,22,27,Soccer,3U
1617742423,3,11,9,Soccer,3N
1617742462,3,3,27,Soccer,3N
1617742560,3,0,27,Soccer,3N
1617742613,3,0,9,Soccer,3N
1617742395,3,27,3,Soccer,3N
1617742496,3,9,8,Soccer,3U
1617742407,3,20,27,Soccer,3N
1617742822,3,27,4,Soccer,3N
1617742371,3,4,27,Soccer,3N
1617742589,3,0,22,Soccer,3N
1617742399,3,0,4,Soccer,3F
1617742377,3,27,9,Soccer,3U
1617744431,3,26,3,Soccer,3N
1617742376,3,25,9,Soccer,3U
1617744043,3,27,7,Soccer,3F
1617742420,3,27,0,Soccer,3N
1617742748,3,0,7,Soccer,3N
1617743722,3,27,8,Soccer,3F
1617743068,3,0,3,Soccer,3N
1617743047,3,20,8,Soccer,3F
1617742740,3,0,27,Soccer,3N
1617742428,3,11,3,Soccer,3N
1617742566,3,22,9,Soccer,3U
1617742498,3,0,27,Soccer,3N
1617742391,3,17,27,Soccer,3N
1617742701,3,0,15,Soccer,3N
1617742877,3,0,2,Soccer,3F
1617742414,3,27,4,Soccer,3N
1617742479,3,27,4,Soccer,3N
1617743109,3,27,4,Soccer,3U
1617742508,3,0,22,Soccer,3N
1617751136,3,27,3,Soccer,3N
1617742380,3,27,4,Soccer,3N
1617742430,3,2,3,Soccer,3F
1617742470,3,0,15,Soccer,3F
1617742520,3,0,1,Soccer,3F
1617745166,3,1,27,Soccer,3N
1617742610,3,27,3,Soccer,3N
1617742996,3,0,26,Soccer,3U
1617743274,3,11,27,Soccer,3N
1617745389,3,0,4,Soccer,3N
1617742567,3,27,3,Soccer,3N
1617742449,3,0,27,Soccer,3N
1617742473,3,0,9,Soccer,3F
1617742690,3,27,20,Soccer,3U
1617795377,3,3,27,Soccer,3N
1617742436,3,22,27,Soccer,3N
1617742567,3,27,6,Soccer,3N
1617742450,3,13,3,Soccer,3N
1617742699,3,7,27,Soccer,3N
1617743331,3,0,9,Soccer,3N
1617742378,3,3,2,Soccer,3N
1617742871,3,22,0,Soccer,3F
1617743016,3,25,9,Soccer,3N
1617743225,3,26,0,Soccer,3N
1617745232,3,17,1,Soccer,3N
1617742393,3,27,22,Soccer,3N
1617742851,3,27,3,Soccer,3N
1617742404,3,27,17,Soccer,3F
1617742440,3,20,9,Soccer,3N
1617742390,3,17,27,Soccer,3N
1617742630,3,27,3,Soccer,3N
1617742811,3,9,3,Soccer,3U
1617742434,3,8,18,Soccer,3F
1617742389,3,27,4,Soccer,3F
1617742425,3,27,7,Soccer,3N
1617742440,3,18,0,Soccer,3F
1617742523,3,22,9,Soccer,3N
1617742560,3,27,22,Soccer,3N
1617742765,3,3,0,Soccer,3N
1617742421,3,27,18,Soccer,3N
1617742426,3,2,3,Soccer,3N
1617742452,3,27,0,Soccer,3F
1617742478,3,27,7,Soccer,3N
1617742572,3,0,27,Soccer,3N
1617742626,3,27,25,Soccer,3N
1617742982,3,27,22,Soccer,3N
1617743045,3,27,13,Soccer,3F
1617743241,3,0,4,Soccer,3U
1617743249,3,0,4,Soccer,3N
1617743365,3,27,7,Soccer,3N
1617743925,3,0,22,Soccer,3N
1617745480,3,0,14,Soccer,3F
1617742879,3,27,7,Soccer,3F
1617742369,3,27,20,Soccer,3N
1617742512,3,13,0,Soccer,3N
1617743238,3,3,2,Soccer,3U
1617743660,3,20,22,Soccer,3N
1617742755,3,0,20,Soccer,3F
1617742454,3,0,4,Soccer,3N
1617742765,3,20,4,Soccer,3F
1617742399,3,27,11,Soccer,3U
1617742445,3,27,0,Soccer,3N
1617742711,3,27,7,Soccer,3N
1617743254,3,3,2,Soccer,3F
1617743372,3,3,9,Soccer,3N
1617749531,3,27,3,Soccer,3N
1617742436,3,11,27,Soccer,3U
1617742459,3,9,22,Soccer,3N
1617742514,3,9,10,Soccer,3N
1617743349,3,26,7,Soccer,3U
1617744092,3,0,27,Soccer,3N
1617749300,3,7,0,Soccer,3N
1617776204,3,27,22,Soccer,3N
1617787782,3,6,22,Soccer,3U
1617742397,3,1,0,Soccer,3N
1617742403,3,27,10,Soccer,3N
1617742707,3,27,4,Soccer,3N
1617742421,3,10,3,Soccer,3N
1617742459,3,27,9,Soccer,3U
1617742579,3,9,17,Soccer,3N
1617744598,3,6,22,Soccer,3U
1617745913,3,20,27,Soccer,3N
1617742650,3,0,22,Soccer,3F
1617742388,3,27,8,Soccer,3N
1617742459,3,17,0,Soccer,3F
1617742387,3,9,27,Soccer,3N
1617742627,3,27,4,Soccer,3N
1617742429,3,3,2,Soccer,3U
1617744771,3,10,9,Soccer,3N
1617756733,3,27,3,Soccer,3N
1617757703,3,24,25,Soccer,3N
1617762145,3,0,4,Soccer,3N
1617771949,3,20,8,Soccer,3N
1617742377,3,27,3,Soccer,3N
1617742402,3,1,3,Soccer,3N
1617742811,3,22,3,Soccer,3N
1617745616,3,27,0,Soccer,3N
1617742899,3,1,8,Soccer,3N
1617742427,3,27,22,Soccer,3N
1617742473,3,0,4,Soccer,3N
1617742538,3,27,22,Soccer,3N
1617742903,3,21,23,Soccer,3N
1617743217,3,27,4,Soccer,3N
1617758228,3,26,12,Soccer,3N
1617781015,3,0,22,Soccer,3N
1617742400,3,22,27,Soccer,3N
1617744110,3,27,10,Soccer,3F
1617742363,3,27,7,Soccer,3U
1617742536,3,17,13,Soccer,3N
1617743598,3,27,22,Soccer,3N
1617745439,3,22,9,Soccer,3N
1617742569,3,27,22,Soccer,3N
1617742588,3,20,27,Soccer,3N
1617742477,3,27,4,Soccer,3N
1617745810,3,14,27,Soccer,3U
1617752096,3,27,4,Soccer,3N
1617742368,3,19,9,Soccer,3F
1617742415,3,6,27,Soccer,3N
1617742441,3,27,10,Soccer,3N
1617742486,3,7,27,Soccer,3N
1617742545,3,3,9,Soccer,3U
1617742558,3,0,4,Soccer,3N
1617742604,3,27,4,Soccer,3F
1617742812,3,7,6,Soccer,3U
1617742823,3,27,22,Soccer,3N
1617742846,3,27,8,Soccer,3N
1617742880,3,7,25,Soccer,3N
1617743102,3,7,27,Soccer,3N
1617744589,3,9,27,Soccer,3N
1617745125,3,27,6,Soccer,3N
1617751124,3,22,0,Soccer,3U
1617742373,3,0,9,Soccer,3N
1617742499,3,3,27,Soccer,3F
1617742401,3,4,0,Soccer,3N
1617742646,3,11,9,Soccer,3N
1617743600,3,27,0,Soccer,3F
1617743609,3,7,3,Soccer,3N
1617742382,3,27,4,Soccer,3N
1617742547,3,0,27,Soccer,3F
1617742613,3,3,11,Soccer,3F
1617742660,3,0,4,Soccer,3U
1617743145,3,27,4,Soccer,3N
1617743534,3,8,4,Soccer,3N
1617742410,3,7,6,Soccer,3N
1617742496,3,12,9,Soccer,3N
1617742678,3,18,17,Soccer,3F
1617743154,3,0,2,Soccer,3N
1617742397,3,11,1,Soccer,3N
1617742401,3,20,13,Soccer,3N
1617742415,3,27,9,Soccer,3N
1617742655,3,0,27,Soccer,3N
1617742426,3,27,0,Soccer,3F
1617742433,3,15,27,Soccer,3N
1617742434,3,7,27,Soccer,3N
1617742509,3,0,4,Soccer,3F
1617742981,3,27,6,Soccer,3N
1617744458,3,27,22,Soccer,3N
1617742474,3,26,22,Soccer,3N
1617742634,3,11,3,Soccer,3N
1617742527,3,9,3,Soccer,3U
1617742722,3,0,22,Soccer,3U
1617742390,3,27,20,Soccer,3N
1617742451,3,7,27,Soccer,3N
1617742647,3,17,13,Soccer,3N
1617744096,3,7,27,Soccer,3N
1617742890,3,18,0,Soccer,3N
1617748685,3,0,27,Soccer,3F
1617742458,3,27,20,Soccer,3F
1617742504,3,18,27,Soccer,3F
1617742517,3,27,20,Soccer,3N
1617742569,3,2,27,Soccer,3N
1617742631,3,27,3,Soccer,3N
1617742647,3,2,3,Soccer,3F
1617742669,3,26,22,Soccer,3N
1617742706,3,0,27,Soccer,3N
1617742797,3,27,17,Soccer,3N
1617742828,3,0,27,Soccer,3N
1617742906,3,20,27,Soccer,3N
1617743043,3,27,3,Soccer,3N
1617743071,3,27,25,Soccer,3N
1617743550,3,27,7,Soccer,3N
1617745516,3,1,27,Soccer,3N
1617751131,3,27,7,Soccer,3N
1617742428,3,7,27,Soccer,3N
1617743206,3,0,27,Soccer,3N
1617742623,3,2,26,Soccer,3F
1617742451,3,9,3,Soccer,3N
1617742716,3,9,3,Soccer,3N
1617742709,3,27,6,Soccer,3F
1617742844,3,27,7,Soccer,3U
1617749607,3,0,14,Soccer,3N
1617742924,3,27,22,Soccer,3U
1617742424,3,20,27,Soccer,3N
1617742985,3,4,27,Soccer,3N
1617743213,3,27,22,Soccer,3N
1617747236,3,3,2,Soccer,3U
1617742487,3,3,27,Soccer,3N
1617742390,3,27,4,Soccer,3N
1617742543,3,3,2,Soccer,3N
1617742527,3,0,3,Soccer,3U
1617742435,3,27,4,Soccer,3N
1617742501,3,27,4,Soccer,3F
1617742505,3,1,3,Soccer,3U
1617742540,3,11,9,Soccer,3U
1617742547,3,11,7,Soccer,3N
1617742560,3,25,27,Soccer,3N
1617742572,3,27,7,Soccer,3N
1617742603,3,27,4,Soccer,3N
1617742628,3,9,22,Soccer,3N
1617742647,3,25,2,Soccer,3U
1617742675,3,27,4,Soccer,3N
1617742678,3,9,27,Soccer,3N
1617742689,3,13,0,Soccer,3N
1617742689,3,6,0,Soccer,3N
1617742798,3,7,27,Soccer,3N
1617742845,3,9,10,Soccer,3U
1617742868,3,0,27,Soccer,3U
1617742879,3,11,3,Soccer,3U
1617742973,3,7,27,Soccer,3N
1617743052,3,15,27,Soccer,3U
1617743222,3,7,27,Soccer,3N
1617745816,3,3,5,Soccer,3U
1617748012,3,27,0,Soccer,3N
1617748294,3,20,22,Soccer,3N
1617761999,3,27,20,Soccer,3N
1617768549,3,8,27,Soccer,3N
1617771685,3,27,13,Soccer,3N
1617793691,3,27,4,Soccer,3N
1617742468,3,27,7,Soccer,3N
1617742554,3,26,22,Soccer,3N
1617742461,3,27,3,Soccer,3F
1617742459,3,27,7,Soccer,3F
1617742473,3,27,0,Soccer,3N
1617742494,3,27,7,Soccer,3N
1617742495,3,2,3,Soccer,3N
1617743348,3,27,4,Soccer,3N
1617783738,3,20,8,Soccer,3F
1617743406,3,0,13,Soccer,3N
1617743897,3,0,1,Soccer,3N
1617754385,3,3,27,Soccer,3N
1617743097,3,3,9,Soccer,3F
1617785186,3,26,13,Soccer,3N
1617743402,3,27,1,Soccer,3N
1617798834,3,27,3,Soccer,3N
1617746530,3,19,9,Soccer,3N
1617763315,3,25,9,Soccer,3N
1617745720,3,6,22,Soccer,3U
1617789268,3,9,27,Soccer,3N
1617742687,3,0,9,Soccer,3N
1617743204,3,27,0,Soccer,3U
1617743629,3,27,3,Soccer,3N
1617742971,3,17,27,Soccer,3N
1617743044,3,19,14,Soccer,3N
1617742598,3,0,27,Soccer,3U
1617742735,3,13,4,Soccer,3U
1617742507,3,4,22,Soccer,3F
1617742823,3,0,27,Soccer,3N
1617742641,3,27,21,Soccer,3F
1617787156,3,0,4,Soccer,3N
1617748789,3,27,6,Soccer,3N
1617750262,3,0,4,Soccer,3N
1617745412,3,1,0,Soccer,3N
1617774087,3,27,22,Soccer,3F
1617761260,3,27,4,Soccer,3F
1617743759,3,26,27,Soccer,3N
1617745910,3,0,27,Soccer,3N
1617774944,3,9,3,Soccer,3N
1617742682,3,27,20,Soccer,3N
1617742453,3,27,5,Soccer,3N
1617742505,3,4,0,Soccer,3U
1617742467,3,27,22,Soccer,3N
1617742437,3,22,7,Soccer,3N
1617742483,3,15,27,Soccer,3N
1617743170,3,9,22,Soccer,3N
1617742982,3,27,7,Soccer,3N
1617742480,3,27,4,Soccer,3N
1617742823,3,2,3,Soccer,3N
1617742975,3,26,0,Soccer,3N
1617745087,3,26,9,Soccer,3N
1617742732,3,13,2,Soccer,3N
1617742946,3,22,9,Soccer,3N
1617742598,3,6,27,Soccer,3N
1617743343,3,27,22,Soccer,3F
1617775136,3,27,4,Soccer,3N
1617777186,3,2,27,Soccer,3N
1617758605,3,0,1,Soccer,3N
1617759699,3,27,4,Soccer,3F
1617746394,3,27,14,Soccer,3N
1617742746,3,22,0,Soccer,3F
1617743043,3,27,3,Soccer,3N
1617744183,3,0,4,Soccer,3N
1617744180,3,27,7,Soccer,3N
1617743151,3,10,3,Soccer,3N
1617761567,3,0,3,Soccer,3N
1617762770,3,3,9,Soccer,3U
1617780593,3,15,27,Soccer,3N
1617765408,3,0,27,Soccer,3N
1617743026,3,27,1,Soccer,3N
1617743029,3,1,3,Soccer,3N
1617743144,3,27,10,Soccer,3F
1617743258,3,27,10,Soccer,3N
1617749149,3,27,3,Soccer,3N
1617743714,3,0,9,Soccer,3U
1617747849,3,27,4,Soccer,3F
1617744451,3,18,0,Soccer,3N
1617746814,3,10,27,Soccer,3F
1617745947,3,0,27,Soccer,3N
1617745913,3,22,26,Soccer,3N
1617745613,3,0,4,Soccer,3N
1617749610,3,7,27,Soccer,3F
1617759015,3,27,10,Soccer,3U
1617758413,3,0,22,Soccer,3U
1617768841,3,27,4,Soccer,3F
1617742478,3,1,9,Soccer,3N
1617742895,3,0,27,Soccer,3N
1617761349,3,27,22,Soccer,3N
1617742505,3,27,25,Soccer,3N
1617742472,3,12,27,Soccer,3N
1617742588,3,12,27,Soccer,3N
1617742467,3,22,6,Soccer,3N
1617742630,3,17,1,Soccer,3F
1617742807,3,3,1,Soccer,3N
1617742515,3,11,9,Soccer,3N
1617742439,3,1,3,Soccer,3U
1617742665,3,1,17,Soccer,3N
1617742580,3,27,3,Soccer,3F
1617742633,3,11,7,Soccer,3N
1617742573,3,3,2,Soccer,3N
1617742527,3,10,3,Soccer,3N
1617743188,3,27,1,Soccer,3F
1617743597,3,27,7,Soccer,3N
1617745961,3,25,0,Soccer,3N
1617742510,3,0,4,Soccer,3N
1617742568,3,3,17,Soccer,3U
1617742654,3,27,7,Soccer,3N
1617743031,3,0,27,Soccer,3N
1617742524,3,12,27,Soccer,3N
1617743005,3,7,27,Soccer,3N
1617743311,3,3,0,Soccer,3N
1617746669,3,14,11,Soccer,3F
1617742461,3,27,9,Soccer,3U
1617742425,3,9,25,Soccer,3U
1617742424,3,27,4,Soccer,3U
1617742420,3,25,16,Soccer,3U
1617742480,3,27,9,Soccer,3U
1617742412,3,2,27,Soccer,3N
